region,value,type,source
non oecd,cf,country_name,weo_2021
non oecd,td,country_name,weo_2021
non oecd,km,country_name,weo_2021
non oecd,dj,country_name,weo_2021
non oecd,gm,country_name,weo_2021
non oecd,gn,country_name,weo_2021
non oecd,gw,country_name,weo_2021
non oecd,ls,country_name,weo_2021
non oecd,lr,country_name,weo_2021
non oecd,mg,country_name,weo_2021
non oecd,mw,country_name,weo_2021
non oecd,ml,country_name,weo_2021
non oecd,mr,country_name,weo_2021
non oecd,re,country_name,weo_2021
non oecd,rw,country_name,weo_2021
non oecd,st,country_name,weo_2021
non oecd,sc,country_name,weo_2021
non oecd,sl,country_name,weo_2021
non oecd,so,country_name,weo_2021
non oecd,ug,country_name,weo_2021
non opec,bg,country_name,weo_2021
non opec,hr,country_name,weo_2021
non opec,cy,country_name,weo_2021
non opec,mt,country_name,weo_2021
non opec,ro,country_name,weo_2021
non opec,au,country_name,weo_2021
non opec,at,country_name,weo_2021
non opec,be,country_name,weo_2021
non opec,ca,country_name,weo_2021
non opec,cl,country_name,weo_2021
non opec,cz,country_name,weo_2021
non opec,dk,country_name,weo_2021
non opec,ee,country_name,weo_2021
non opec,fi,country_name,weo_2021
non opec,fr,country_name,weo_2021
non opec,de,country_name,weo_2021
non opec,gr,country_name,weo_2021
non opec,hu,country_name,weo_2021
non opec,is,country_name,weo_2021
non opec,ie,country_name,weo_2021
non opec,il,country_name,weo_2021
non opec,it,country_name,weo_2021
non opec,jp,country_name,weo_2021
non opec,kp,country_name,weo_2021
non opec,lv,country_name,weo_2021
non opec,lt,country_name,weo_2021
non opec,lu,country_name,weo_2021
non opec,mx,country_name,weo_2021
non opec,nl,country_name,weo_2021
non opec,nz,country_name,weo_2021
non opec,no,country_name,weo_2021
non opec,pl,country_name,weo_2021
non opec,pt,country_name,weo_2021
non opec,sk,country_name,weo_2021
non opec,si,country_name,weo_2021
non opec,es,country_name,weo_2021
non opec,se,country_name,weo_2021
non opec,ch,country_name,weo_2021
non opec,tr,country_name,weo_2021
non opec,gb,country_name,weo_2021
non opec,us,country_name,weo_2021
non opec,eg,country_name,weo_2021
non opec,ma,country_name,weo_2021
non opec,tn,country_name,weo_2021
non opec,bj,country_name,weo_2021
non opec,bw,country_name,weo_2021
non opec,cm,country_name,weo_2021
non opec,ci,country_name,weo_2021
non opec,cd,country_name,weo_2021
non opec,er,country_name,weo_2021
non opec,et,country_name,weo_2021
non opec,gh,country_name,weo_2021
non opec,ke,country_name,weo_2021
non opec,mu,country_name,weo_2021
non opec,mz,country_name,weo_2021
non opec,na,country_name,weo_2021
non opec,ne,country_name,weo_2021
non opec,sn,country_name,weo_2021
non opec,za,country_name,weo_2021
non opec,ss,country_name,weo_2021
non opec,sd,country_name,weo_2021
non opec,tz,country_name,weo_2021
non opec,tg,country_name,weo_2021
non opec,zm,country_name,weo_2021
non opec,zw,country_name,weo_2021
non opec,bd,country_name,weo_2021
non opec,cn,country_name,weo_2021
non opec,in,country_name,weo_2021
non opec,mn,country_name,weo_2021
non opec,np,country_name,weo_2021
non opec,pk,country_name,weo_2021
non opec,lk,country_name,weo_2021
non opec,tw,country_name,weo_2021
non opec,bn,country_name,weo_2021
non opec,kh,country_name,weo_2021
non opec,id,country_name,weo_2021
non opec,la,country_name,weo_2021
non opec,my,country_name,weo_2021
non opec,mm,country_name,weo_2021
non opec,ph,country_name,weo_2021
non opec,sg,country_name,weo_2021
non opec,th,country_name,weo_2021
non opec,vn,country_name,weo_2021
non opec,af,country_name,weo_2021
non opec,bt,country_name,weo_2021
non opec,ck,country_name,weo_2021
non opec,fj,country_name,weo_2021
non opec,pf,country_name,weo_2021
non opec,ki,country_name,weo_2021
non opec,mo,country_name,weo_2021
non opec,mv,country_name,weo_2021
non opec,nc,country_name,weo_2021
non opec,pw,country_name,weo_2021
non opec,pg,country_name,weo_2021
non opec,ws,country_name,weo_2021
non opec,sb,country_name,weo_2021
non opec,tl,country_name,weo_2021
non opec,to,country_name,weo_2021
non opec,vu,country_name,weo_2021
non opec,am,country_name,weo_2021
non opec,az,country_name,weo_2021
non opec,ge,country_name,weo_2021
non opec,kz,country_name,weo_2021
non opec,kg,country_name,weo_2021
non opec,tj,country_name,weo_2021
non opec,tm,country_name,weo_2021
non opec,uz,country_name,weo_2021
non opec,ar,country_name,weo_2021
non opec,bo,country_name,weo_2021
non opec,br,country_name,weo_2021
non opec,co,country_name,weo_2021
non opec,cr,country_name,weo_2021
non opec,cu,country_name,weo_2021
non opec,cw,country_name,weo_2021
non opec,do,country_name,weo_2021
non opec,sv,country_name,weo_2021
non opec,gt,country_name,weo_2021
non opec,ht,country_name,weo_2021
non opec,hn,country_name,weo_2021
non opec,jm,country_name,weo_2021
non opec,ni,country_name,weo_2021
non opec,pa,country_name,weo_2021
non opec,py,country_name,weo_2021
non opec,pe,country_name,weo_2021
non opec,sr,country_name,weo_2021
non opec,tt,country_name,weo_2021
non opec,uy,country_name,weo_2021
non opec,ai,country_name,weo_2021
non opec,ag,country_name,weo_2021
non opec,aw,country_name,weo_2021
non opec,bs,country_name,weo_2021
non opec,bb,country_name,weo_2021
non opec,bz,country_name,weo_2021
non opec,bm,country_name,weo_2021
non opec,bq,country_name,weo_2021
non opec,vg,country_name,weo_2021
non opec,ky,country_name,weo_2021
non opec,dm,country_name,weo_2021
non opec,fk,country_name,weo_2021
non opec,gf,country_name,weo_2021
non opec,gd,country_name,weo_2021
non opec,gp,country_name,weo_2021
non opec,gy,country_name,weo_2021
non opec,mq,country_name,weo_2021
non opec,ms,country_name,weo_2021
non opec,lc,country_name,weo_2021
non opec,pm,country_name,weo_2021
non opec,vc,country_name,weo_2021
non opec,mf,country_name,weo_2021
non opec,tc,country_name,weo_2021
non opec,hk,country_name,weo_2021
non opec,ru,country_name,weo_2021
non opec,al,country_name,weo_2021
non opec,by,country_name,weo_2021
non opec,ba,country_name,weo_2021
non opec,mk,country_name,weo_2021
non opec,gi,country_name,weo_2021
non opec,xk,country_name,weo_2021
non opec,me,country_name,weo_2021
non opec,rs,country_name,weo_2021
non opec,md,country_name,weo_2021
non opec,ua,country_name,weo_2021
non opec,bh,country_name,weo_2021
non opec,jo,country_name,weo_2021
non opec,lb,country_name,weo_2021
non opec,om,country_name,weo_2021
non opec,qa,country_name,weo_2021
non opec,sy,country_name,weo_2021
non opec,ye,country_name,weo_2021
non opec,bf,country_name,weo_2021
non opec,bi,country_name,weo_2021
non opec,cv,country_name,weo_2021
non opec,cf,country_name,weo_2021
non opec,td,country_name,weo_2021
non opec,km,country_name,weo_2021
non opec,dj,country_name,weo_2021
non opec,gm,country_name,weo_2021
non opec,gn,country_name,weo_2021
non opec,gw,country_name,weo_2021
non opec,ls,country_name,weo_2021
non opec,lr,country_name,weo_2021
non opec,mg,country_name,weo_2021
non opec,mw,country_name,weo_2021
non opec,ml,country_name,weo_2021
non opec,mr,country_name,weo_2021
non opec,re,country_name,weo_2021
non opec,rw,country_name,weo_2021
non opec,st,country_name,weo_2021
non opec,sc,country_name,weo_2021
non opec,sl,country_name,weo_2021
non opec,so,country_name,weo_2021
non opec,ug,country_name,weo_2021
global,ad,country_name,weo_2021
global,as,country_name,weo_2021
global,bl,country_name,weo_2021
global,fm,country_name,weo_2021
global,fo,country_name,weo_2021
global,gg,country_name,weo_2021
global,gl,country_name,weo_2021
global,gu,country_name,weo_2021
global,im,country_name,weo_2021
global,je,country_name,weo_2021
global,kn,country_name,weo_2021
global,kr,country_name,weo_2021
global,mh,country_name,weo_2021
global,mp,country_name,weo_2021
global,nr,country_name,weo_2021
global,pr,country_name,weo_2021
global,sh,country_name,weo_2021
global,sm,country_name,weo_2021
global,sx,country_name,weo_2021
global,sz,country_name,weo_2021
global,tv,country_name,weo_2021
global,vi,country_name,weo_2021
global,wf,country_name,weo_2021
global,yt,country_name,weo_2021
brazil,br,country_name,weo_2021
india,in,country_name,weo_2021
japan,jp,country_name,weo_2021
united states,us,country_name,weo_2021
russia,ru,country_name,weo_2021
non oecd,ad,country_name,weo_2021
non oecd,as,country_name,weo_2021
non oecd,bl,country_name,weo_2021
non oecd,fm,country_name,weo_2021
non oecd,fo,country_name,weo_2021
non oecd,gg,country_name,weo_2021
non oecd,gl,country_name,weo_2021
non oecd,gu,country_name,weo_2021
non oecd,im,country_name,weo_2021
non oecd,je,country_name,weo_2021
non oecd,kn,country_name,weo_2021
non oecd,kr,country_name,weo_2021
non oecd,mh,country_name,weo_2021
non oecd,mp,country_name,weo_2021
non oecd,nr,country_name,weo_2021
non oecd,pr,country_name,weo_2021
non oecd,sh,country_name,weo_2021
non oecd,sm,country_name,weo_2021
non oecd,sx,country_name,weo_2021
non oecd,sz,country_name,weo_2021
non oecd,tv,country_name,weo_2021
non oecd,vi,country_name,weo_2021
non oecd,wf,country_name,weo_2021
non oecd,yt,country_name,weo_2021
developing economies,ad,country_name,weo_2021
developing economies,as,country_name,weo_2021
developing economies,bl,country_name,weo_2021
developing economies,fm,country_name,weo_2021
developing economies,fo,country_name,weo_2021
developing economies,gg,country_name,weo_2021
developing economies,gl,country_name,weo_2021
developing economies,gu,country_name,weo_2021
developing economies,im,country_name,weo_2021
developing economies,je,country_name,weo_2021
developing economies,kn,country_name,weo_2021
developing economies,kr,country_name,weo_2021
developing economies,mh,country_name,weo_2021
developing economies,mp,country_name,weo_2021
developing economies,nr,country_name,weo_2021
developing economies,pr,country_name,weo_2021
developing economies,sh,country_name,weo_2021
developing economies,sm,country_name,weo_2021
developing economies,sx,country_name,weo_2021
developing economies,sz,country_name,weo_2021
developing economies,tv,country_name,weo_2021
developing economies,vi,country_name,weo_2021
developing economies,wf,country_name,weo_2021
developing economies,yt,country_name,weo_2021
